03:08:36,398 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
03:08:36,411 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
03:08:36,413 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
03:08:36,419 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
03:08:36,820 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
03:08:36,823 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
03:08:41,825 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
03:08:41,832 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
03:08:41,834 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
03:08:41,837 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
03:08:41,966 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
03:08:41,967 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
03:08:42,142 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
03:08:43,619 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
03:08:43,693 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
03:08:43,784 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
03:08:46,383 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 126 ms, 1 = 47 ms, 2 = 22 ms]
03:08:46,385 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
03:08:46,387 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
03:08:46,395 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
03:08:46,396 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
03:08:46,404 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
03:08:55,334 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.5 seconds, 1 = 8.38 seconds, 2 = 8.91 seconds]
03:08:55,339 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
03:08:55,340 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
03:08:55,357 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
03:08:55,358 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
03:08:55,360 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
03:08:55,450 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
03:08:55,468 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8 ms, 1 = 6 ms, 2 = 10 ms]
03:08:55,468 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
03:08:55,485 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
03:09:15,623 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 20.01 seconds, 1 = 19.84 seconds, 2 = 20.12 seconds]
03:09:15,624 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
03:09:15,635 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
03:09:15,638 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
03:10:15,750 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.05 seconds, 1 = 60.05 seconds, 2 = 60.07 seconds]
03:10:15,750 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
03:10:15,753 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
03:10:15,754 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
03:10:15,940 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 180 ms, 1 = 93 ms, 2 = 132 ms]
03:10:15,940 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
03:10:15,942 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
03:10:23,768 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.76 seconds, 1 = 7.82 seconds, 2 = 7.82 seconds]
03:10:23,768 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
03:10:23,837 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
03:10:23,838 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
03:20:24,227 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
03:20:24,319 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
03:20:24,321 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
03:20:24,327 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
03:20:24,330 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
03:20:24,518 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
03:20:24,519 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
03:20:29,624 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
03:20:29,625 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
03:20:29,627 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
03:20:29,627 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
03:20:29,628 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 45 secs
03:20:29,673 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 47 secs
03:20:29,689 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 47 secs, reporting...
03:20:29,690 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@4d5650ae
03:20:29,698 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
03:20:29,781 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
03:20:29,818 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
03:20:29,838 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
03:20:29,856 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
03:20:29,870 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
03:20:29,906 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@6574a52c
03:20:33,487 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
03:20:33,498 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
