13:58:48,985 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
13:58:48,997 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
13:58:49,000 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
13:58:49,006 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
13:58:49,315 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
13:58:49,318 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
13:58:54,326 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
13:58:54,356 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
13:58:54,365 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
13:58:54,374 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
13:58:54,588 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
13:58:54,589 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
13:58:54,765 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
13:58:56,232 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
13:58:56,287 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
13:58:56,349 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
13:58:59,077 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 75 ms, 1 = 60 ms, 2 = 40 ms]
13:58:59,078 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
13:58:59,079 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
13:58:59,085 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
13:58:59,086 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
13:58:59,089 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
13:59:07,621 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.75 seconds, 1 = 7.91 seconds, 2 = 8.52 seconds]
13:59:07,623 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
13:59:07,625 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
13:59:07,640 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
13:59:07,642 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
13:59:07,643 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
13:59:07,707 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
13:59:07,727 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 11 ms, 2 = 5 ms]
13:59:07,729 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
13:59:07,736 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
13:59:26,899 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 18.91 seconds, 1 = 19.15 seconds, 2 = 18.75 seconds]
13:59:26,899 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
13:59:26,919 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
13:59:26,922 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
14:00:27,172 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.11 seconds, 1 = 60.02 seconds, 2 = 60.19 seconds]
14:00:27,173 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
14:00:27,176 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
14:00:27,179 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
14:00:27,376 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 103 ms, 1 = 173 ms, 2 = 192 ms]
14:00:27,376 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
14:00:27,378 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
14:00:35,436 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 8.05 seconds, 1 = 8.03 seconds, 2 = 8.05 seconds]
14:00:35,436 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
14:00:35,488 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
14:00:35,489 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
14:10:35,902 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
14:10:36,029 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
14:10:36,030 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
14:10:36,035 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
14:10:36,036 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
14:10:36,199 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
14:10:36,200 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
14:10:41,350 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
14:10:41,351 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
14:10:41,352 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
14:10:41,353 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
14:10:41,353 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 45 secs
14:10:41,417 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 46 secs
14:10:41,418 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 46 secs, reporting...
14:10:41,418 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@4d5650ae
14:10:41,426 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
14:10:41,493 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
14:10:41,537 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
14:10:41,551 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
14:10:41,572 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
14:10:41,593 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
14:10:41,611 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@6574a52c
14:10:44,980 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
14:10:44,989 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
