17:14:21,551 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
17:14:21,569 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
17:14:21,571 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
17:14:21,578 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
17:14:21,890 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
17:14:21,892 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
17:14:26,898 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
17:14:26,911 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
17:14:26,913 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
17:14:26,915 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
17:14:27,073 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
17:14:27,074 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
17:14:27,231 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
17:14:28,540 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
17:14:28,707 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
17:14:28,767 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
17:14:30,928 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 13 ms, 1 = 12 ms, 2 = 14 ms]
17:14:30,928 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
17:14:30,929 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
17:14:30,935 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 1 ms, 1 = 0 ns, 2 = 0 ns]
17:14:30,935 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
17:14:30,938 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
17:14:38,844 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.44 seconds, 1 = 7.62 seconds, 2 = 7.9 seconds]
17:14:38,846 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
17:14:38,848 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
17:14:38,855 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
17:14:38,856 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
17:14:38,857 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
17:14:38,922 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
17:14:38,933 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 6 ms, 2 = 6 ms]
17:14:38,933 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
17:14:38,941 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
17:14:49,771 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 10.66 seconds, 1 = 10.81 seconds, 2 = 10.82 seconds]
17:14:49,771 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
17:14:49,779 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
17:14:49,781 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
17:15:49,889 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.02 seconds, 2 = 60.06 seconds]
17:15:49,889 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
17:15:49,890 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
17:15:49,891 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
17:15:50,086 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 190 ms, 1 = 120 ms, 2 = 159 ms]
17:15:50,087 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
17:15:50,088 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
17:15:54,785 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 4.69 seconds, 1 = 4.69 seconds, 2 = 4.64 seconds]
17:15:54,786 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
17:15:54,842 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
17:15:54,842 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
17:25:55,269 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
17:25:55,447 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
17:25:55,449 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
17:25:55,454 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
17:25:55,457 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
17:25:55,662 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
17:25:55,663 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
17:26:00,819 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1358 MB to 1348 MB and has 1 unfinished threads
17:26:00,820 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
17:26:00,821 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
17:26:00,821 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
17:26:00,821 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 32 secs
17:26:00,894 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 33 secs
17:26:00,899 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 33 secs, reporting...
17:26:00,899 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@1984b1f
17:26:00,903 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
17:26:00,952 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
17:26:00,980 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
17:26:00,998 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
17:26:01,010 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
17:26:01,024 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
17:26:01,035 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@21ba0741
17:26:03,685 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
17:26:03,687 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
